customer_id,first_name,last_name,email,state,city,signup_date,segment,is_active
634,Leah,Crosby,harry71@example.com,GA,Millsland,2026-03-02,Regular,True
635,Ralph,Neal,figueroapatricia@example.org,IL,West Theresamouth,2023-11-04,Regular,True
636,Megan,Powell,maryhardy@example.com,NC,Katelynfurt,2024-02-01,Regular,False
637,Elizabeth,Clements,jdixon@example.com,OH,North Johnfort,2024-07-20,VIP,True
638,Sherri,Johnson,greertyrone@example.org,IL,South Cassandra,2024-03-05,Regular,False
639,Kevin,Hanson,guerreroapril@example.com,CA,Harrisfort,2024-06-19,Regular,True
640,Jose,Cooper,cisnerosanthony@example.com,IL,South Shannonfurt,2024-12-14,Premium,True
641,Barry,Thompson,nicole27@example.com,NC,West Jennifer,2024-10-23,Regular,True
642,Daniel,Leonard,kalvarez@example.net,IL,South Joseshire,2024-12-11,Regular,True
643,Christina,Gomez,luke09@example.org,MI,Port Michael,2026-05-25,Regular,True
644,Brandy,Hubbard,oscar65@example.com,NC,Bellbury,2025-11-29,Regular,True
645,Deborah,Watkins,meltondanny@example.org,CA,New Markmouth,2024-03-24,Regular,True
646,Roberto,Robertson,odomnicholas@example.com,CA,Ashleyfort,2025-06-16,Premium,True
647,Emily,Rogers,garrett45@example.com,NC,South Cynthia,2023-10-14,VIP,True
648,Charles,Jefferson,karlwilliams@example.net,GA,Ballardland,2026-05-28,Regular,True
649,Belinda,Vargas,carlos87@example.com,IL,West Laura,2025-08-20,Regular,True
650,Kevin,Brock,ualvarado@example.org,CA,Moraleshaven,2025-06-09,Premium,True
651,Kathryn,White,burtonzachary@example.org,TX,Lewismouth,2024-11-04,VIP,True
652,Dana,Lamb,umichael@example.net,NY,New Jamesmouth,2024-04-15,VIP,True
653,Edward,Jennings,megan65@example.org,PA,Port Robert,2023-12-05,Premium,True
654,Debbie,Scott,richardwilson@example.org,IL,East Lauraport,2025-12-14,Premium,True
655,Anita,Graham,harrisjoseph@example.org,MI,Kristineview,2024-11-16,Premium,False
656,Gregory,Phelps,dcasey@example.org,OH,Carolynland,2025-06-17,Regular,False
657,Richard,Cox,sandersmary@example.org,NC,North Ashley,2026-03-09,Regular,False
658,David,Beck,tyler13@example.net,NY,Port Lindsaymouth,2024-12-25,Premium,True
659,Jo,Shaffer,selenarobinson@example.org,FL,East Tara,2025-12-24,Premium,True
660,Jonathan,Lawrence,sferguson@example.org,GA,Amyfort,2024-10-20,Premium,True
661,Sylvia,Suarez,michaelbaldwin@example.com,TX,Lake Tammyton,2025-07-13,Premium,True
662,Eileen,Everett,johnnycruz@example.net,MI,Rebeccaville,2026-01-03,Premium,True
663,Joel,Ramos,browningphillip@example.com,MI,Christopherbury,2025-02-01,Premium,False
664,Michele,Martin,zwelch@example.net,PA,Mccormickview,2024-05-17,Regular,True
665,Madeline,Shepard,vmclaughlin@example.net,CA,Mcdowellville,2026-01-30,Regular,True
666,Holly,Hunter,robert85@example.com,OH,Port Brettburgh,2025-12-15,VIP,True
667,Krystal,Taylor,tgonzalez@example.com,PA,North Erichaven,2025-05-17,Regular,True
668,Katrina,Banks,melaniejennings@example.com,OH,Mendozaberg,2025-08-16,Regular,True
669,Grace,Serrano,james65@example.org,TX,Waltershire,2024-04-07,Regular,True
670,Stacy,Leblanc,rebeccamccann@example.org,FL,Jacquelineburgh,2024-02-27,Regular,True
671,Christine,Burke,christopherrichardson@example.net,IL,North Jenniferchester,2023-08-20,Regular,True
672,Sarah,Wilcox,twilson@example.org,IL,Port Lisa,2025-10-20,Premium,True
673,Julie,Reyes,mgates@example.org,IL,Jessicaborough,2024-04-13,Regular,True
674,Ricky,Thomas,theresa39@example.com,NY,West Brandi,2024-09-27,Regular,True
675,Christopher,Harrison,terri63@example.net,MI,Ericksonview,2025-06-04,Regular,True
676,Angela,Williams,thomasgomez@example.net,GA,North Jonfurt,2023-09-14,Premium,True
677,Ralph,Wood,carpenterjorge@example.net,FL,Conradmouth,2024-05-23,Premium,True
678,Logan,Moreno,jorgeedwards@example.org,MI,Savageview,2023-11-18,Premium,True
679,Sara,Campbell,chloe48@example.com,GA,Staffordmouth,2025-09-22,Regular,True
680,Travis,Dodson,isaacharrison@example.org,MI,Grahamfort,2025-09-10,Regular,True
681,Michael,Fletcher,hellis@example.net,NC,North Michael,2023-08-10,Regular,True
682,Justin,Conley,anna93@example.net,NY,New Katieburgh,2024-02-05,Regular,True
683,Chase,Tate,clayanthony@example.net,CA,South Nathanielville,2024-09-24,Premium,True
684,Eric,Miller,rgibson@example.net,GA,West Taramouth,2025-12-29,Regular,True
685,Jessica,Navarro,jasonwilliams@example.net,TX,Marcuston,2024-06-16,Regular,True
686,Amy,Guzman,rossgregory@example.com,GA,North Melissaburgh,2025-09-18,Regular,True
687,Richard,Holland,davidhenry@example.com,IL,Rebeccaberg,2024-08-25,Premium,True
688,Cody,Richardson,tracymcclure@example.com,TX,Annachester,2024-07-24,Premium,True
689,Roberto,Richardson,ryansimmons@example.org,TX,Teresabury,2023-10-03,Regular,True
690,Jennifer,Arias,robertssamuel@example.com,NC,Edgarberg,2025-06-05,VIP,False
691,Kevin,Wright,dphillips@example.net,CA,North Williamhaven,2025-07-15,VIP,True
692,Cody,Guerrero,michael91@example.net,IL,North Joymouth,2024-10-04,Regular,True
693,Ian,Long,butlerjanet@example.com,PA,Toddmouth,2024-01-09,Regular,False
694,Joseph,Levy,jasonmiller@example.net,GA,Monicaville,2025-05-10,Premium,False
695,Andrew,Foster,jacksonthomas@example.net,PA,Meltonfort,2024-10-14,Regular,False
696,Lisa,Jensen,fballard@example.org,NC,North James,2024-05-23,Regular,False
697,Heather,Lopez,clarkdeborah@example.net,CA,South Megan,2025-12-06,Regular,True
698,Amanda,Miller,bhernandez@example.org,NC,East Rachelmouth,2026-01-21,Regular,False
699,Thomas,Heath,jameshudson@example.com,TX,West Alanchester,2026-05-17,Premium,False
700,Melinda,Mclaughlin,benjamin67@example.net,GA,Hallton,2026-06-03,Premium,True
701,Robert,Stewart,adamsdeborah@example.com,NC,South Cindystad,2025-01-25,Regular,True
702,Ryan,Martin,taylorkim@example.net,GA,New Regina,2024-10-29,Regular,True
703,Carrie,Kirby,sanderson@example.net,CA,Moyerstad,2024-07-02,Regular,True
704,Lauren,Richard,justincurry@example.net,MI,Andersonborough,2025-11-14,Premium,False
705,Travis,Leon,ntorres@example.net,TX,North Michaelview,2023-12-15,Regular,True
706,Eric,Clayton,romanmatthew@example.org,MI,North Anna,2024-07-21,Regular,True
707,Victoria,Glover,carrilloangela@example.org,TX,Lake Brentmouth,2024-12-10,Regular,True
708,Sydney,Campos,harringtonchelsea@example.org,GA,New Danielville,2025-11-17,Regular,True
709,Rhonda,Moore,jean87@example.net,TX,East Deborahmouth,2026-02-04,Regular,False
710,David,Harris,ahammond@example.org,FL,Petersonhaven,2025-12-09,Premium,True
711,Joseph,Espinoza,qward@example.org,OH,Port Karen,2023-12-31,Regular,True
712,Jeremy,Pham,dhardin@example.net,OH,Sherrymouth,2024-09-30,Regular,False
713,Alejandro,Drake,millerleroy@example.org,NC,Brownton,2023-12-03,Regular,True
714,Darlene,Orr,levinetina@example.net,TX,Robertside,2025-06-18,Regular,True
715,Jennifer,Edwards,alan48@example.net,NY,Lake Richard,2026-02-07,Premium,True
716,Paige,Weber,zterry@example.net,GA,Roweport,2025-06-01,Regular,True
717,Amanda,Price,abigailfernandez@example.org,PA,New Andreahaven,2023-09-27,Premium,True
718,Cynthia,Johnson,john46@example.net,PA,Lake Brianstad,2024-07-04,Regular,True
719,William,Martinez,westashley@example.org,NY,Morganbury,2024-04-06,Premium,True
720,Vanessa,Cunningham,michaelmitchell@example.net,FL,Lake Nicholas,2025-11-24,Regular,True
721,Daniel,Black,mackenzieward@example.org,GA,Lake Ronald,2025-09-11,VIP,True
722,Christopher,Coleman,thomasgriffin@example.com,PA,Chapmanhaven,2024-09-20,Regular,True
723,Monica,Silva,sbarajas@example.com,FL,Colonberg,2025-10-26,Regular,True
724,Todd,Ellis,bensonstanley@example.org,CA,New Mike,2024-12-31,VIP,True
725,Carolyn,Ortiz,woodkeith@example.net,CA,North Nathan,2026-05-04,Regular,True
726,Kevin,Tucker,douglaslawrence@example.org,TX,Pamelaborough,2026-06-16,Regular,True
727,Jodi,Smith,carlos06@example.com,MI,Arielmouth,2024-01-13,Regular,True
728,Thomas,Cortez,kathleenwagner@example.com,MI,Contrerasberg,2025-10-29,Premium,True
729,Mark,Marsh,zhughes@example.com,GA,Lake Pamelaview,2026-01-30,Regular,False
730,Michelle,Mann,ann18@example.org,IL,New Amber,2025-06-03,VIP,True
731,Susan,Boyd,bshaw@example.org,FL,North Joshua,2025-10-03,VIP,True
732,Maria,Combs,imiller@example.net,GA,Richardton,2024-02-07,VIP,True
733,Sarah,Morgan,robertheath@example.com,FL,Scottville,2024-12-16,Regular,True
734,Amber,Mitchell,jonathandavis@example.com,OH,Gregoryton,2026-06-03,Premium,True
735,Mark,Johnson,evanscorey@example.org,NC,Orozcoview,2025-04-29,Premium,True
736,Maria,Martinez,johnharper@example.org,OH,Romerohaven,2024-08-11,Regular,True
737,Darin,Brown,etran@example.com,CA,South Cynthiatown,2024-08-21,Premium,True
738,Tabitha,Leonard,kathrynpearson@example.org,OH,Ashleymouth,2024-04-16,VIP,True
739,Cynthia,Harris,nathanielgalloway@example.org,PA,Aliside,2023-09-26,Regular,False
740,Aaron,Marshall,denise20@example.org,NY,Nelsonview,2024-11-02,Regular,True
741,Omar,Bell,brendadixon@example.org,MI,Lake Amanda,2026-01-01,Regular,True
742,Christopher,Hale,jessicalutz@example.com,NY,New William,2023-09-11,Regular,True
743,Nicole,Dougherty,tiffany74@example.org,MI,Matthewmouth,2025-11-21,Premium,True
744,Mark,Sloan,deborahsmith@example.com,OH,North Emilychester,2026-05-12,Regular,True
745,Heather,Burns,ymedina@example.net,GA,New Anthonymouth,2025-02-24,Regular,True
746,Michael,Hess,paul01@example.com,OH,Sharonmouth,2025-07-02,Regular,True
747,Julia,Chang,james94@example.net,GA,East Tina,2023-07-07,Regular,False
748,Benjamin,Vasquez,adrianjoyce@example.net,TX,Rodriguezview,2026-05-21,Regular,True
749,Troy,Arnold,cameronanderson@example.org,CA,West Sarah,2025-03-11,VIP,True
750,Nicole,Daniel,james08@example.net,TX,Erinmouth,2026-01-18,Regular,True
751,Ronald,Nunez,nashmarcus@example.com,FL,Davidhaven,2023-06-29,Regular,True
752,Michael,Blake,brandonhull@example.net,FL,Stewartfurt,2024-11-18,Regular,True
753,Christopher,Armstrong,mooneyjeremiah@example.net,MI,Rosariobury,2024-01-26,Premium,False
754,Mark,Brown,johnsonryan@example.org,GA,Marybury,2024-01-28,Premium,True
755,John,Peterson,underwoodapril@example.org,NC,Port Carolmouth,2023-10-23,Regular,True
756,Colleen,Riley,villegassabrina@example.com,NC,Pamelaland,2025-10-10,Premium,True
757,Bryan,Lang,turnerconnie@example.org,IL,Lake Brianton,2025-10-30,Regular,True
758,Patrick,Davis,mhall@example.net,PA,South Patrickchester,2024-05-14,Premium,False
759,Christine,Morgan,gibsonmark@example.org,CA,North Alexanderland,2026-02-14,VIP,True
760,Mary,Strong,danascott@example.com,FL,Hardymouth,2025-04-06,Regular,True
761,Devin,Williams,larrygraham@example.net,OH,Larryside,2024-01-16,Regular,True
762,Dylan,Parker,kelly08@example.net,OH,North John,2025-10-23,VIP,True
763,Anita,Brown,james33@example.org,FL,Jaimefort,2025-12-10,VIP,True
764,Tina,Greene,melissa95@example.net,CA,Robertburgh,2025-07-26,Premium,False
765,Nancy,Lozano,arobinson@example.net,TX,Lake Jerry,2023-10-19,Regular,True
766,John,Navarro,lindsay63@example.com,NC,Port Veronica,2025-05-10,Regular,True
767,Charles,Johnson,thomasscott@example.net,NY,Bradleytown,2024-07-28,Regular,True
768,Justin,Robinson,jennifer58@example.org,OH,East Andrew,2024-01-31,Regular,False
769,Renee,Smith,nicholascobb@example.org,CA,Sharonport,2026-01-04,Premium,False
770,Mike,Watson,shelleyrowland@example.net,FL,Johnsland,2024-11-07,Regular,False
771,Nicole,Anderson,jamesgray@example.com,MI,Carolbury,2023-11-03,Regular,True
772,Kathryn,Matthews,kristine53@example.org,CA,Moniquehaven,2026-03-31,Premium,True
773,Norma,Clark,muellerkrystal@example.net,NC,East Williamhaven,2026-05-22,Regular,True
774,April,White,alicia77@example.com,OH,Biancashire,2024-08-09,Regular,True
775,Jamie,Jacobson,zroy@example.org,NY,Ronaldfurt,2025-06-07,Premium,True
776,Selena,Brooks,taylorchristopher@example.com,PA,Jerryton,2025-03-13,VIP,True
777,Christine,Simmons,xreynolds@example.com,MI,Joshuatown,2024-11-17,Regular,True
778,Jesus,Brewer,rachel48@example.net,PA,Port Joshuabury,2024-01-09,Premium,True
779,Charles,Johnson,matthewleonard@example.com,PA,Julieview,2023-10-12,Premium,True
780,Cassandra,Taylor,alan44@example.com,CA,Bautistashire,2024-01-21,Regular,False
781,Alexander,Valdez,michelleperez@example.net,TX,South Jesus,2025-10-03,Regular,True
782,Angela,Harrison,fpeterson@example.com,CA,South Kayla,2025-03-30,Regular,True
783,Jason,Cole,brooksbarbara@example.org,MI,Sherrytown,2025-07-30,Regular,True
784,Donna,Gomez,robertjennings@example.com,TX,Marktown,2024-12-25,Premium,True
785,Antonio,Taylor,ashley99@example.net,GA,Bairdborough,2025-03-09,Regular,True
786,Bryce,Hughes,krodriguez@example.com,PA,Christopherville,2026-04-30,Regular,True
787,Gregory,Serrano,mjohnson@example.org,PA,Campbellbury,2025-07-04,Regular,True
788,Alice,Gibson,april25@example.com,FL,Mooreville,2024-05-10,Premium,True
789,Robert,Paul,nfriedman@example.org,NY,West Ryan,2023-11-15,Regular,True
790,Thomas,Munoz,briana87@example.com,NY,North Vickie,2025-08-12,Premium,True
791,Makayla,Jacobs,aliciakent@example.com,CA,Fordton,2024-10-27,Regular,False
792,Keith,Ibarra,treed@example.com,GA,Austinburgh,2025-09-11,Regular,True
793,Hayden,Williamson,qellis@example.org,NY,South Hollyton,2024-09-23,Regular,True
794,Monica,Hill,elizabeth13@example.com,NC,Riddleside,2024-03-15,Regular,True
795,Miguel,Campos,murraycharles@example.net,TX,Jamesfurt,2023-11-06,Regular,True
796,Randy,Smith,fletcherderek@example.net,MI,Washingtonland,2026-01-19,Regular,True
797,Diane,Reeves,rtaylor@example.org,PA,Port Andrew,2023-09-25,Regular,True
798,Kelly,Nichols,qjackson@example.org,CA,Ericstad,2023-10-15,Premium,True
799,Jennifer,Stafford,scottwilliams@example.net,FL,South Hannahmouth,2024-01-07,Regular,True
800,Adam,Barton,sarahbrooks@example.org,PA,North Allen,2023-08-23,Regular,True
801,Alexis,Hoover,walkernicole@example.net,IL,Lake Gary,2023-07-27,Regular,True
802,Daniel,Murphy,colleenvilla@example.com,PA,Martinezborough,2024-09-24,Regular,True
803,Marcus,Smith,alexander37@example.org,CA,Lake Lisastad,2023-10-20,Regular,False
804,Nicole,Jenkins,gbird@example.net,GA,West Susan,2023-08-14,Regular,True
805,Tina,Horton,martinreid@example.net,CA,Tiffanyfort,2025-04-13,Regular,True
806,Andres,Barr,oreyes@example.net,PA,New Briana,2023-09-08,Regular,True
807,Jesse,Jensen,parkerjoann@example.org,OH,North Devinfort,2026-06-13,Regular,True
808,Edward,Harris,youngjessica@example.com,MI,Dennismouth,2024-05-16,Regular,True
809,Kathleen,Meyer,swong@example.org,FL,Port Jessica,2025-05-31,Regular,True
810,Jamie,Brown,lauriehorton@example.org,PA,Boydburgh,2024-07-06,VIP,True
811,Adam,Kane,mckaybrett@example.org,GA,East Christopher,2024-10-23,VIP,True
812,Marie,Frederick,williamsimmons@example.com,OH,Frankborough,2025-04-05,Regular,True
813,Gregory,Wright,barbara34@example.com,PA,West Raymondburgh,2024-03-21,Regular,False
814,Roberto,Lynch,ywolf@example.com,FL,Port Patrickland,2024-11-23,Regular,True
815,Sandra,Larson,angelathompson@example.com,NC,Torresport,2025-10-04,Regular,True
816,Catherine,Jones,jennifergonzalez@example.org,FL,North Michellestad,2024-08-10,Regular,True
817,Sara,Bentley,patrick49@example.org,CA,Dyerville,2024-12-16,Premium,True
818,Ariel,Lee,xkrueger@example.net,PA,Williamfort,2024-08-21,Premium,True
819,Micheal,Brown,vhouse@example.org,IL,South Austin,2025-05-22,Regular,True
820,Crystal,Rhodes,josegibson@example.net,PA,West John,2025-12-03,Premium,True
821,Elaine,Martin,wisedawn@example.com,MI,Mccarthyland,2025-03-21,Regular,True
822,Jacob,Henderson,uwillis@example.com,NC,North Daisystad,2025-01-14,VIP,False
823,Joseph,Clark,ahale@example.org,PA,Smithland,2025-12-04,Regular,True
824,Robert,Butler,jessica22@example.com,OH,Lake Dennis,2025-10-21,Premium,True
825,Wayne,Rodriguez,jacobbrown@example.org,MI,West Tonya,2024-12-10,Premium,True
826,Scott,Durham,oneillgabriel@example.com,FL,South Davidland,2026-02-05,Premium,True
827,Brenda,Woods,smithjoseph@example.org,MI,North Jasontown,2024-07-05,Regular,False
828,Abigail,Hayden,sarah75@example.net,PA,Rogersmouth,2024-08-11,VIP,True
829,Lisa,Everett,dgray@example.com,PA,Lindatown,2026-06-25,Regular,True
830,Holly,Hardy,anthonymartinez@example.net,FL,Stephaniebury,2024-11-08,Regular,True
831,Christine,Hopkins,qrobertson@example.org,MI,Lake Susanmouth,2024-08-03,Premium,True
832,Michael,Williams,erica39@example.com,OH,Stevensonland,2023-07-15,Regular,True
833,Sheila,David,shatfield@example.org,MI,Carterborough,2024-07-12,Premium,True
834,Molly,Walter,andersonlaura@example.com,TX,Jacksonmouth,2025-08-14,Regular,True
835,Timothy,Fernandez,jasonmullins@example.net,CA,North Ryantown,2026-05-07,Regular,False
836,Sarah,Orr,jeffrey47@example.net,NY,Lake Derekside,2023-12-19,Regular,True
837,Travis,Pope,monica99@example.org,FL,Nicholasfurt,2025-05-20,Regular,True
838,Kristen,Burch,ostokes@example.com,CA,West Christopherland,2025-06-12,Regular,True
839,Brittany,Lopez,berrydavid@example.com,OH,Raytown,2024-07-03,Regular,True
840,Brittany,Lee,uwhitney@example.com,CA,New Elizabeth,2024-06-01,Regular,True
841,Daniel,Smith,sstewart@example.org,CA,Frazierberg,2025-04-03,Premium,True
842,Dustin,Ortega,georgekyle@example.net,FL,West Wendyshire,2025-04-15,Regular,True
843,Maria,Simpson,zbrown@example.com,OH,Port Jennifer,2024-12-01,Regular,False
844,Sarah,Walker,leblanckimberly@example.com,FL,Evansburgh,2026-01-10,Premium,True
845,Amy,Rogers,wmooney@example.com,NY,Jonesport,2026-06-16,Premium,True
846,Sandra,Haynes,udavis@example.net,TX,Port Sarahport,2024-05-01,Premium,False
847,Frank,Taylor,jcarter@example.org,GA,Port Kaitlin,2024-11-08,Regular,True
848,Albert,Barber,gregoryvanessa@example.org,FL,Clementschester,2025-09-09,Regular,True
849,Gary,Brown,terri20@example.org,CA,Brittneyberg,2025-07-09,Regular,True
850,Richard,Johnson,randyturner@example.net,NC,Lake Julie,2025-05-13,Regular,True
851,Vickie,Lambert,stricklandmichelle@example.net,GA,Hillmouth,2025-10-23,Regular,True
852,David,Miller,gmay@example.org,GA,New Ashleyshire,2024-08-02,Regular,True
853,Heather,Davis,patrickcooke@example.net,MI,Evansberg,2024-12-03,Regular,True
854,Bryan,Stout,richardhaynes@example.com,CA,Brownshire,2023-10-13,Regular,True
855,Lori,Pearson,tammymerritt@example.org,MI,North Angela,2025-02-06,Regular,True
856,David,Anderson,denisemiller@example.com,IL,North Tinahaven,2025-11-19,VIP,True
857,Tammy,Jackson,wrightbrandon@example.net,NY,Donnamouth,2024-05-18,Regular,True
858,Tracy,Edwards,catherine83@example.net,CA,Lake Loribury,2023-11-27,Regular,True
859,Donald,Chase,susanguzman@example.org,NC,Joshuachester,2023-08-06,Regular,True
860,Jonathan,James,ricardomiller@example.com,MI,Bentleyberg,2023-09-16,Regular,True
861,Chad,Oconnor,jenniferelliott@example.net,NC,South Lorraine,2025-02-02,Premium,True
862,Kristin,Gray,chrismartinez@example.org,NY,Jonesland,2024-06-07,Regular,True
863,Matthew,Nelson,joshuagarcia@example.org,NY,Lynnville,2024-07-28,Regular,True
864,Jessica,Parker,wdavis@example.net,MI,Andreaville,2024-01-05,Regular,True
865,George,Potts,zwhite@example.net,TX,Woodsberg,2026-03-04,Regular,True
866,Gloria,Reeves,douglasbradley@example.com,PA,Lake Daniellestad,2024-04-05,VIP,True
867,John,Franklin,wwhite@example.com,GA,Joshuachester,2025-08-09,Regular,True
868,Jennifer,Bradshaw,kevinhodge@example.com,GA,Townsendland,2025-01-17,Regular,True
869,Chase,Allen,martinbrian@example.net,TX,Angelafort,2025-05-21,Premium,True
870,Alex,Vaughan,timothyrobertson@example.net,TX,South Alexanderborough,2025-11-28,Regular,True
871,Julie,Klein,john89@example.org,NY,Oconnellhaven,2026-03-20,Premium,True
872,Gregory,Richardson,williefarley@example.com,GA,Graystad,2026-03-12,Regular,True
873,Matthew,Shelton,robertstimothy@example.com,CA,North Joann,2026-05-23,Regular,True
874,Jeff,Torres,wallspatricia@example.com,OH,West Adammouth,2025-03-10,Regular,True
875,Michael,Smith,richardsmith@example.com,GA,Gonzalezhaven,2024-06-20,Regular,False
876,Eric,Martinez,xsmith@example.net,CA,Jeremyfurt,2025-01-10,Premium,True
877,Michael,Mcclain,daniel77@example.org,FL,West Julie,2024-08-09,Regular,False
878,Nicole,Fletcher,lopezbilly@example.com,GA,Mannington,2023-07-03,Regular,False
879,James,Mendoza,david78@example.com,CA,West Karen,2023-12-19,Regular,False
880,Ricardo,Barber,ganderson@example.org,FL,East Maurice,2025-10-28,Regular,True
881,Gabrielle,Williams,russell90@example.com,OH,Robertsfort,2023-07-11,Premium,True
882,Roy,Williamson,johnwang@example.com,PA,Lake Lori,2023-09-25,Regular,True
883,Jasmine,Patrick,jacobbond@example.net,FL,East David,2024-01-30,Premium,True
884,Joshua,Lee,ronaldjensen@example.org,MI,South Richardport,2024-09-08,Regular,True
885,Tina,Walker,gmendoza@example.com,NC,West Danielstad,2025-08-01,Regular,False
886,Michael,Barnes,patty20@example.org,IL,Lake Julieborough,2024-04-29,Regular,True
887,Joshua,Obrien,flopez@example.com,NC,Kevinville,2024-05-04,VIP,True
888,Felicia,Townsend,markfigueroa@example.com,CA,Johnview,2025-06-28,Regular,True
889,Patrick,Eaton,crystalguzman@example.org,PA,East Janet,2024-02-11,VIP,False
890,Charles,Payne,kevin73@example.net,NY,North David,2026-04-05,Premium,True
891,Jennifer,Snow,patricia71@example.com,NY,South Roberthaven,2024-09-26,Premium,True
892,Gary,Hill,keithsosa@example.org,PA,Lake Lisa,2025-11-09,Regular,True
893,Amanda,Palmer,martinkaren@example.com,IL,Moralesview,2024-12-20,Premium,True
894,Adam,Armstrong,suarezkrystal@example.com,CA,Kevinbury,2024-02-08,Premium,False
895,Joseph,Wilson,brandonallen@example.org,CA,West Sara,2024-05-16,Regular,True
896,Krystal,Day,veronicaclark@example.org,OH,Lake Michaelstad,2024-04-18,Regular,True
897,Stacey,Henson,jennifer69@example.com,MI,Tracietown,2024-06-16,Regular,True
898,Jeffrey,Sanford,jonathansmith@example.net,CA,Lake Juliefurt,2025-12-15,Premium,True
899,Jonathan,Sims,lisawalker@example.com,OH,New Crystal,2026-04-27,Premium,True
900,Randall,Griffin,erichardson@example.org,PA,Whiteburgh,2026-01-21,Regular,True
901,Gregory,Hudson,deborahsmith@example.org,FL,Port Phillip,2025-12-06,Regular,True
902,Chad,Jones,spencerbrewer@example.com,IL,Lake Alisontown,2025-04-22,Regular,True
903,Nicholas,Smith,hinesdeanna@example.org,MI,East Kayla,2025-04-17,Premium,True
904,Sheena,Greene,rosariodaniel@example.net,TX,Melissaland,2024-04-15,Regular,True
905,Timothy,Hart,tochoa@example.com,GA,Mooreton,2024-02-03,Regular,False
906,Joseph,Stephens,bryancurtis@example.com,NY,New Oliviachester,2025-02-11,Regular,True
907,Rhonda,Johnson,wcruz@example.net,PA,Jeremiahfurt,2023-11-29,Regular,True
908,Jennifer,Valenzuela,hjackson@example.org,NY,West Michaelmouth,2025-07-18,Premium,True
909,Sandra,Gillespie,munozgregory@example.net,IL,Carolchester,2023-11-03,Regular,True
910,Elizabeth,Turner,michael14@example.com,CA,Sarahland,2023-12-08,Regular,False
911,Michelle,Spence,lukemyers@example.net,NY,Briggsville,2025-11-06,Regular,True
912,Susan,Ramirez,morrisdavid@example.com,FL,Luischester,2025-03-20,Regular,True
913,Teresa,Guzman,devon36@example.com,CA,Ryanfort,2024-12-05,Regular,True
914,Lori,Cruz,xrose@example.net,NY,Lake Christopher,2025-01-30,Regular,True
915,James,Jefferson,angela21@example.org,GA,Michaelberg,2024-07-27,Regular,True
916,Douglas,Castaneda,osanchez@example.org,CA,North Suzanne,2024-05-14,VIP,True
917,Nicholas,Johnson,swatson@example.org,NY,South Maryburgh,2025-08-05,Regular,True
918,Michael,Miller,smithmariah@example.com,CA,Port Ian,2023-07-30,Premium,True
919,Kaitlin,Hale,theodore57@example.net,OH,West Danielton,2025-09-18,Regular,True
920,Antonio,Potter,alexwall@example.net,PA,Spencerview,2026-02-15,Premium,True
921,Warren,Fletcher,rhuynh@example.org,NY,Spenceberg,2026-03-29,Premium,True
922,Richard,Brown,vwhite@example.net,CA,Port Heatherfort,2025-09-17,Regular,True
923,Dawn,Wilcox,brianwatson@example.com,NY,West Daniel,2024-06-03,Regular,True
924,Carrie,Bradford,allenfrancisco@example.org,NY,East Carlaport,2023-09-20,VIP,True
925,James,Hickman,josephdavila@example.net,GA,New Valeriefort,2024-01-18,Premium,True
926,Leonard,Harding,hooperkaren@example.com,CA,West Karen,2023-08-16,Regular,True
927,Terri,Park,riverapeggy@example.net,PA,New Lindseyberg,2025-08-29,Regular,True
928,Laura,Woods,robertsedward@example.com,NY,Lake Christopherbury,2023-07-22,Regular,True
929,Lindsey,Pena,victoriamason@example.net,FL,Sethberg,2026-02-19,Regular,True
930,Michael,Chase,twilliams@example.net,MI,Allenland,2024-07-02,Regular,False
931,Ashley,Gamble,ballarddouglas@example.com,TX,South Clintonmouth,2026-05-11,Premium,True
932,Kenneth,Jones,michael12@example.net,IL,Scottfort,2023-12-29,Regular,True
933,Kathryn,Ramos,shelbybonilla@example.com,FL,West Michelefurt,2026-06-02,Premium,True
934,Christine,Becker,nrichardson@example.com,TX,Christopherchester,2024-09-16,Premium,True
935,Jose,Hutchinson,oliverdawn@example.net,FL,Lake Lori,2025-01-01,Regular,True
936,Melissa,Roberts,ashleynash@example.org,GA,Sawyerland,2023-07-05,Premium,True
937,Taylor,Nichols,lrodriguez@example.net,TX,South Kaylaborough,2024-07-13,VIP,False
938,Caleb,Peterson,vlewis@example.com,NY,West Shawnside,2024-09-08,Regular,True
939,Theodore,Bowman,ashley96@example.org,PA,Kristinefort,2023-12-14,Regular,True
940,Jason,Johnson,onelson@example.org,GA,East Chadfurt,2024-02-15,VIP,True
941,Morgan,Hayes,qwarren@example.com,TX,Port Brian,2023-09-24,Regular,True
942,Roy,Richmond,franklin56@example.com,FL,Nicholsburgh,2026-03-02,Regular,True
943,Samuel,Gaines,jmorrow@example.net,PA,North Jennifer,2026-05-19,Regular,True
944,Duane,Beck,alexis72@example.com,NC,Danielchester,2025-03-21,Premium,True
945,Jennifer,Mcneil,cynthiafowler@example.net,PA,North Jefferyborough,2024-04-09,Regular,True
946,Amy,Martin,nrobinson@example.org,MI,West Lisatown,2024-09-29,Regular,True
947,Kurt,Fuentes,lyonsdeborah@example.com,CA,Jenkinsstad,2024-05-22,Regular,True
948,Ronald,Dickson,daniel27@example.com,NY,Gregoryburgh,2025-12-19,Regular,True
949,Patrick,Bruce,swalters@example.net,CA,North Lindaville,2025-02-10,Regular,True
